xxx_3727713097	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A
10	10160			{{2,51584}}				riki.CG_DLC30	3501253			riki.CG_DLC30_name7	1		205	
10	10161			{{2,51582}}				riki.CG_DLC30	3501254			riki.CG_DLC30_name8			206	
10	10162			{{2,51590}}				riki.CG_DLC30	3501256			riki.CG_DLC30_name9	1		207	
10	10165			{{2,51548}}				riki.CG_DLC31	3501261	/Game/Plot/CgPlot/Dlc19_plots/PoltAsset/Scene/PlotCG_0148.PlotCG_0148		riki.CG_DLC31_name1			208	1
10	10166			{{2,51545}}				riki.CG_DLC31	3501262	/Game/Plot/CgPlot/Dlc19_plots/PoltAsset/Scene/PlotCG_0149.PlotCG_0149		riki.CG_DLC31_name2			209	1
10	10167			{{2,51548}}				riki.CG_DLC31	1501279			riki.CG_DLC31_name3			210	
10	10168			{{2,51547}}				riki.CG_DLC31	3501265			riki.CG_DLC31_name4			211	
10	10169			{{2,51541}}				riki.CG_DLC31	3501267			riki.CG_DLC31_name5	1		212	
10	10170			{{2,51544}}				riki.CG_DLC31	1501280			riki.CG_DLC31_name6			213	
10	10171			{{2,51542}}				riki.CG_DLC31	1501281			riki.CG_DLC31_name7			214	
10	10760			{{2,11619}}				riki.CG_DLC32	3501278	/Game/Plot/CgPlot/Dlc20_plots/PoltAsset/Scene/PlotCG_433.PlotCG_433		riki.CG_DLC32_name1			215	1
10	10761			{{2,11620}}				riki.CG_DLC32	3501279	/Game/Plot/CgPlot/Dlc20_plots/PoltAsset/Scene/PlotCG_434.PlotCG_434		riki.CG_DLC32_name2			216	1
10	10762			{{2,11610}}				riki.CG_DLC32	3501296			riki.CG_DLC32_name3			217	
10	10763			{{2,11616}}				riki.CG_DLC32	3501297			riki.CG_DLC32_name4			218	
10	10764			{{2,11619}}				riki.CG_DLC32	3501298			riki.CG_DLC32_name5			219	
10	10765			{{2,11617}}				riki.CG_DLC32	3501299			riki.CG_DLC32_name6			220	
10	10766			{{2,11611}}				riki.CG_DLC32	3501300			riki.CG_DLC32_name7			221	
10	10767			{{2,11612}}				riki.CG_DLC32	3501301			riki.CG_DLC32_name8			222	
10	10768			{{2,11611}}				riki.CG_DLC32	3501302			riki.CG_DLC32_name9			223	
10	10769			{{2,11613}}				riki.CG_DLC32	3501303			riki.CG_DLC32_name10			224	
10	10770			{{2,11618}}				riki.CG_DLC32	3501304			riki.CG_DLC32_name11			225	
10	10771			{{2,11614}}				riki.CG_DLC32	3501305			riki.CG_DLC32_name12			226	
10	10772			{{2,11620}}				riki.CG_DLC32	3501306			riki.CG_DLC32_name13			227	
10	10873			{{2,51757}}				riki.CG_DLC33	1501327			riki.CG_DLC33_name1			228	
10	10874			{{2,51761}}				riki.CG_DLC33	3501326	/Game/Plot/CgPlot/Dlc33_plots/PoltAsset/Scene/PlotCG_0162.PlotCG_0162		riki.CG_DLC33_name2			229	1
10	10875			{{2,51759}}				riki.CG_DLC33	3501330			riki.CG_DLC33_name3			230	
10	10876			{{2,51761}}				riki.CG_DLC33	3501331			riki.CG_DLC33_name4			231	
10	10877			{{2,51761}}				riki.CG_DLC33	3501332			riki.CG_DLC33_name5			232	
10	10878			{{2,51761}}				riki.CG_DLC33	3501333			riki.CG_DLC33_name6			233	
10	10879			{{2,51761}}				riki.CG_DLC33	3501334			riki.CG_DLC33_name7			234	
10	10880			{{2,51761}}				riki.CG_DLC33	3501335			riki.CG_DLC33_name8			235	
10	10881			{{2,51761}}				riki.CG_DLC33	3501336			riki.CG_DLC33_name9			236	
10	10882			{{2,51761}}				riki.CG_DLC33	3501337			riki.CG_DLC33_name10			237	
10	10883			{{2,51751}}				riki.CG_DLC33	3501338			riki.CG_DLC33_name11			238	
10	10884			{{2,51760}}				riki.CG_DLC33	3501327	/Game/Plot/CgPlot/Dlc33_plots/PoltAsset/Scene/PlotCG_0172.PlotCG_0172		riki.CG_DLC33_name12			239	1
10	10885			{{2,51761}}				riki.CG_DLC33	3501339			riki.CG_DLC33_name13			240	
10	10886			{{2,51761}}				riki.CG_DLC33	3501340			riki.CG_DLC33_name14			241	
10	10887			{{2,51761}}				riki.CG_DLC33	3501341			riki.CG_DLC33_name15			242	
10	10888			{{2,51779}}				riki.CG_DLC34	3501353	/Game/Plot/CgPlot/Dlc34_plots/PoltAsset/Scene/PlotCG_0176.PlotCG_0176		riki.CG_DLC34_name1			243	1
10	10889			{{2,51779}}				riki.CG_DLC34	3501354	/Game/Plot/CgPlot/Dlc34_plots/PoltAsset/Scene/PlotCG_0177.PlotCG_0177		riki.CG_DLC34_name2			244	1
10	10890			{{2,51771}}				riki.CG_DLC34	3501356			riki.CG_DLC34_name3	1		245	
10	10891			{{2,51771}}				riki.CG_DLC34	3501357			riki.CG_DLC34_name4	1		246	
10	10892			{{2,51779}}				riki.CG_DLC34	3501358			riki.CG_DLC34_name5			247	
10	10893			{{2,51778}}				riki.CG_DLC34	3501359			riki.CG_DLC34_name6			248	
10	10894			{{2,51780}}				riki.CG_DLC34	3501360			riki.CG_DLC34_name7			249	
10	10895			{{2,51780}}				riki.CG_DLC34	3501361			riki.CG_DLC34_name8			250	
10	10896			{{2,51780}}				riki.CG_DLC34	3501362			riki.CG_DLC34_name9			251	
10	10176			{{2,16210}}				riki.CG_DLC35	3501374	/Game/Plot/CgPlot/Dlc35_Plots/PoltAsset/scene/PlotCG_0185.PlotCG_0185		riki.CG_DLC35_name1			252	1
10	10177			{{2,16211}}				riki.CG_DLC35	3501375	/Game/Plot/CgPlot/Dlc35_Plots/PoltAsset/scene/PlotCG_0186.PlotCG_0186		riki.CG_DLC35_name2			253	1
10	10178			{{2,16102}}				riki.CG_DLC35	3501376	/Game/Plot/CgPlot/Dlc35_Plots/PoltAsset/scene/PlotCG_0187.PlotCG_0187		riki.CG_DLC35_name3			254	1
10	10179			{{2,16204}}				riki.CG_DLC35	3501378			riki.CG_DLC35_name4			255	
10	10180			{{2,16206}}				riki.CG_DLC35	3501379			riki.CG_DLC35_name5			256	
10	10181			{{2,16211}}				riki.CG_DLC35	3501380			riki.CG_DLC35_name6			257	
10	10182			{{2,16209}}				riki.CG_DLC35	3501381			riki.CG_DLC35_name7			258	
10	10183			{{2,16211}}				riki.CG_DLC35	3501382			riki.CG_DLC35_name8			259	
10	10184			{{2,16205}}				riki.CG_DLC35	3501383			riki.CG_DLC35_name9			260	
10	10185			{{2,16205}}				riki.CG_DLC35	3501384			riki.CG_DLC35_name10			261	
10	10186			{{2,16102}}				riki.CG_DLC35	3501385			riki.CG_DLC35_name11			262	
10	10187			{{2,16206}}				riki.CG_DLC35	3501386			riki.CG_DLC35_name12			263	
10	10188			{{2,16202}}				riki.CG_DLC35	3501387			riki.CG_DLC35_name13			264	
10	10189			{{2,16209}}				riki.CG_DLC35	3501388			riki.CG_DLC35_name14			265	
10	10190			{{2,16206}}				riki.CG_DLC35	3501389			riki.CG_DLC35_name15			266	
10	10200			{{2,51781}}				riki.CG_DLC36	1501373			riki.CG_DLC36_name1			338	
10	10201			{{2,51781}}				riki.CG_DLC36	1501374			riki.CG_DLC36_name2			339	
10	10202			{{2,51787}}				riki.CG_DLC36	1501375			riki.CG_DLC36_name3			340	
10	10203			{{2,51788}}				riki.CG_DLC36	1501376			riki.CG_DLC36_name4			341	
10	10204			{{2,51788}}				riki.CG_DLC36	3501409			riki.CG_DLC36_name5			342	1
10	10205			{{2,51789}}				riki.CG_DLC36	1501377			riki.CG_DLC36_name6			343	
10	10206			{{2,51789}}				riki.CG_DLC36	3501410			riki.CG_DLC36_name7			344	1
10	10207			{{2,51785}}				riki.CG_DLC36	1501378			riki.CG_DLC36_name8			345	
10	10208			{{2,51790}}				riki.CG_DLC36	1501379			riki.CG_DLC36_name9			346	
10	10209			{{2,51789}}				riki.CG_DLC36	1501380			riki.CG_DLC36_name10			347	
10	10901			{{3,7,2,2,2}}				riki.CG_characterPlot	130050011	/Game/Spine/Hero/Girl002a_02/tryGirl_002a_02.tryGirl_002a_02		cardskin.skin02202	2	5003	267	
10	10902			{{3,7,4,2,2}}				riki.CG_characterPlot	130080010	/Game/Spine/Hero/Girl004a_02/tryGirl_004a_02.tryGirl_004a_02		cardskin.skin04202	2	5005	268	
10	10903			{{3,7,6,2,2}}				riki.CG_characterPlot	130220011	/Game/Spine/Hero/Girl006a_02/tryGirl_006a_02.tryGirl_006a_02		cardskin.skin06202	2	5007	269	
10	10904			{{3,7,10,2,3}}				riki.CG_characterPlot	130150012	/Game/Spine/Hero/Girl010a_03/tryGirl_010a_03.tryGirl_010a_03		cardskin.skin10203	2	5012	270	
10	10905			{{3,7,12,2,2}}				riki.CG_characterPlot	130230012	/Game/Spine/Hero/Girl012a_02/tryGirl_012a_02.tryGirl_012a_02		cardskin.skin12202	2	5015	272	
10	10906			{{3,7,14,2,3}}				riki.CG_characterPlot	130210017	/Game/Spine/Hero/Girl014a_03/tryGirl_014a_03.tryGirl_014a_03		cardskin.skin14203	2	5017	273	
10	10907			{{3,7,17,1,2}}				riki.CG_characterPlot	130240012	/Game/Spine/Hero/Girl017_02/tryGirl_017_02.tryGirl_017_02		cardskin.skin17102	2	5018	274	
10	10908			{{3,7,2,2,3}}				riki.CG_characterPlot	130050017	/Game/Spine/Hero/Girl002a_03/tryGirl_002a_03.tryGirl_002a_03		cardskin.skin02203	2	5019	275	
10	10909			{{3,7,8,2,3}}				riki.CG_characterPlot	130180016	/Game/Spine/Hero/Girl008a_03/tryGirl_008a_03.tryGirl_008a_03		cardskin.skin08203	2	5020	276	
10	10910			{{3,7,15,1,2}}				riki.CG_characterPlot	130250012	/Game/Spine/Hero/Girl015_02/tryGirl_015_02.tryGirl_015_02		cardskin.skin15102	2	5022	277	
10	10911			{{3,7,4,2,3}}				riki.CG_characterPlot	130080016	/Game/Spine/Hero/Girl004a_03/tryGirl_004a_03.tryGirl_004a_03		cardskin.skin04203	2	5023	278	
10	10912			{{3,7,1,2,3}}				riki.CG_characterPlot	130030018	/Game/Spine/Hero/Girl001a_03/tryGirl_001a_03.tryGirl_001a_03		cardskin.skin01203	2	5026	279	
10	10913			{{3,7,8,2,4}}				riki.CG_characterPlot	130180022	/Game/Spine/Hero/Girl008a_04/tryGirl_008a_04.tryGirl_008a_04		cardskin.skin08205	2	5028	280	
10	10914			{{3,7,16,1,2}}				riki.CG_characterPlot	130260012	/Game/Spine/Hero/Girl016_02/tryGirl_016_02.tryGirl_016_02		cardskin.skin16102	2	5029	281	
10	10915			{{3,7,7,2,2}}				riki.CG_characterPlot	130270012	/Game/Spine/Hero/Girl007a_02/tryGirl_007a_02.tryGirl_007a_02		cardskin.skin07202	2	5031	282	
10	10916			{{3,7,11,2,2}}				riki.CG_characterPlot	130280012	/Game/Spine/Hero/Girl011a_02/tryGirl_011a_02.tryGirl_011a_02		cardskin.skin11202	2	5032	283	
10	10917			{{3,7,8,2,5}}				riki.CG_characterPlot	130180028	/Game/Spine/Hero/Girl008a_04/tryGirl_008a_04.tryGirl_008a_04		cardskin.skin08204	2	5034	284	
10	10918			{{3,7,13,2,2}}				riki.CG_characterPlot	130290012	/Game/Spine/Hero/Girl013a_02/tryGirl_013a_02.tryGirl_013a_02		cardskin.skin13202	2	5035	285	
10	10919			{{3,7,15,1,4}}				riki.CG_characterPlot	130250030	/Game/Spine/Hero/Girl015_04/tryGirl_015_04.tryGirl_015_04		cardskin.skin15105	2	5036	286	
10	10920			{{3,7,15,1,5}}				riki.CG_characterPlot	130250024	/Game/Spine/Hero/Girl015_04/tryGirl_015_04.tryGirl_015_04		cardskin.skin15104	2	5047	290	
10	10921			{{3,7,2,3,2}}				riki.CG_characterPlot	130300012	/Game/Spine/Hero/Girl002b_02/tryGirl_002b_02.tryGirl_002b_02		cardskin.skin02302	2	5042	287	
10	10922			{{3,7,5,2,3}}				riki.CG_characterPlot	130100018	/Game/Spine/Hero/Girl005a_03/tryGirl_005a_03.tryGirl_005a_03		cardskin.skin05203	2	5043	288	
10	10923			{{3,7,8,3,2}}				riki.CG_characterPlot	130310012	/Game/Spine/Hero/Girl008b_02/tryGirl_008b_02.tryGirl_008b_02		cardskin.skin08302	2	5045	289	
10	10924			{{3,7,14,2,4}}				riki.CG_characterPlot	130210024	/Game/Spine/Hero/Girl014a_04/tryGirl_014a_04.tryGirl_014a_04		cardskin.skin14204	2	5049	291	
10	10925			{{3,7,18,1,2}}				riki.CG_characterPlot	130320012	/Game/Spine/Hero/Girl018_02/tryGirl_018_02.tryGirl_018_02		cardskin.skin18102	2	5050	292	
10	10926			{{3,7,15,2,2}}				riki.CG_characterPlot	130330012	/Game/Spine/Hero/Girl015a_02/tryGirl_015a_02.tryGirl_015a_02		cardskin.skin15202	2	5051	293	
10	10927			{{3,7,5,3,2}}				riki.CG_characterPlot	130340012	/Game/Spine/Hero/Girl005b_02/tryGirl_005b_02.tryGirl_005b_02		cardskin.skin05302	2	5052	294	
10	10928			{{3,7,11,2,3}}				riki.CG_characterPlot	130280018	/Game/Spine/Hero/Girl011a_03/tryGirl_011a_03.tryGirl_011a_03		cardskin.skin11203	2	5054	295	
10	10929			{{3,7,4,3,2}}				riki.CG_characterPlot	130350012	/Game/Spine/Hero/Girl004b_02/tryGirl_004b_02.tryGirl_004b_02		cardskin.skin04302	2	5055	296	
10	10930			{{3,7,13,2,4}}				riki.CG_characterPlot	130290024	/Game/Spine/Hero/Girl013a_04/tryGirl_013a_04.tryGirl_013a_04		cardskin.skin13204	2	5056	297	
10	10931			{{3,7,16,1,4}}				riki.CG_characterPlot	130260024	/Game/Spine/Hero/Girl016_04/tryGirl_016_04.tryGirl_016_04		cardskin.skin16104	2	5060	298	
10	10932			{{3,7,7,2,5}}				riki.CG_characterPlot	130270033	/Game/Spine/Hero/Girl007a_05/tryGirl_007a_05.tryGirl_007a_05		cardskin.skin07204	2	5061	299	
10	10933			{{3,7,10,3,2}}				riki.CG_characterPlot	130380014	/Game/Spine/Hero/Girl010b_02/tryGirl_010b_02.tryGirl_010b_02		cardskin.skin10302	2	5065	300	
10	10934			{{3,7,14,3,2}}				riki.CG_characterPlot	130390014	/Game/Spine/Hero/Girl014b_02/tryGirl_014b_02.tryGirl_014b_02		cardskin.skin14302	2	5066	301	
10	10935			{{3,7,8,3,3}}				riki.CG_characterPlot	130310025	/Game/Spine/Hero/Girl008b_03/tryGirl_008b_03.tryGirl_008b_03		cardskin.skin08303	2	5067	302	
10	10936			{{3,7,11,3,2}}				riki.CG_characterPlot	130400014	/Game/Spine/Hero/Girl011b_02/tryGirl_011b_02.tryGirl_011b_02		cardskin.skin11302	2	5070	303	
10	10937			{{3,7,18,1,3}}				riki.CG_characterPlot	130320023	/Game/Spine/Hero/Girl018_03/tryGirl_018_03.tryGirl_018_03		cardskin.skin18103	2	5071	304	
10	10938			{{3,7,5,3,3}}				riki.CG_characterPlot	130340021	/Game/Spine/Hero/Girl005b_03/tryGirl_005b_03.tryGirl_005b_03		cardskin.skin05303	2	5072	305	
10	10939			{{3,7,21,1,2}}				riki.CG_characterPlot	130420014	/Game/Spine/Hero/Girl021_02/tryGirl_021_02.tryGirl_021_02		cardskin.skin21102	2	5075	306	
10	10940			{{3,7,3,2,2}}				riki.CG_characterPlot	130410014	/Game/Spine/Hero/Girl003a_02/tryGirl_003a_02.tryGirl_003a_02		cardskin.skin03202	2	5076	307	
10	10941			{{3,7,15,2,4}}				riki.CG_characterPlot	130330030	/Game/Spine/Hero/Girl015a_04/tryGirl_015a_04.tryGirl_015a_04		cardskin.skin15204	2	5077	308	
10	10942			{{3,7,20,1,2}}				riki.CG_characterPlot	130370014	/Game/Spine/Hero/Girl020_02/tryGirl_020_02.tryGirl_020_02		cardskin.skin20102	2	5078	309	
10	10943			{{3,7,10,2,4}}				riki.CG_characterPlot	130150028	/Game/Spine/Hero/Girl010a_04/tryGirl_010a_04.tryGirl_010a_04		cardskin.skin10204	2	5080	310	
10	10944			{{3,7,18,2,2}}				riki.CG_characterPlot	130430014	/Game/Spine/Hero/Girl018a_02/tryGirl_018a_02.tryGirl_018a_02		cardskin.skin18202	2	5081	311	
10	10945			{{3,7,4,3,4}}				riki.CG_characterPlot	130350033	/Game/Spine/Hero/Girl004b_04/tryGirl_004b_04.tryGirl_004b_04		cardskin.skin04304	2	5082	312	
10	10946			{{3,7,14,3,3}}				riki.CG_characterPlot	130390023	/Game/Spine/Hero/Girl014b_03/tryGirl_014b_03.tryGirl_014b_03		cardskin.skin14303	2	5083	313	
10	10947			{{3,7,15,3,2}}				riki.CG_characterPlot	130440014	/Game/Spine/Hero/Girl015b_02/tryGirl_015b_02.tryGirl_015b_02		cardskin.skin15302	2	5087	314	
10	10948			{{3,7,17,2,2}}				riki.CG_characterPlot	130450014	/Game/Spine/Hero/Girl017a_02/tryGirl_017a_02.tryGirl_017a_02		cardskin.skin17202	2	5088	315	
10	10949			{{3,7,11,3,3}}				riki.CG_characterPlot	130400023	/Game/Spine/Hero/Girl011b_03/tryGirl_011b_03.tryGirl_011b_03		cardskin.skin11303	2	5089	316	
10	10950			{{3,7,20,1,3}}				riki.CG_characterPlot	130370023	/Game/Spine/Hero/Girl020_03/tryGirl_020_03.tryGirl_020_03		cardskin.skin20103	2	5090	317	
10	10951			{{3,7,22,1,2}}				riki.CG_characterPlot	130460014	/Game/Spine/Hero/Girl022_02/tryGirl_022_02.tryGirl_022_02		cardskin.skin22102	2	5093	318	
10	10952			{{3,7,3,2,3}}				riki.CG_characterPlot	130410023	/Game/Spine/Hero/Girl003a_03/tryGirl_003a_03.tryGirl_003a_03		cardskin.skin03203	2	5094	319	
10	10953			{{3,7,10,3,3}}				riki.CG_characterPlot	130380023	/Game/Spine/Hero/Girl010b_03/tryGirl_010b_03.tryGirl_010b_03		cardskin.skin10303	2	5095	320	
10	10954			{{3,7,8,4,2}}				riki.CG_characterPlot	130470014	/Game/Spine/Hero/Girl008c_02/tryGirl_008c_02.tryGirl_008c_02		cardskin.skin08402	2	5099	321	
10	10955			{{3,7,13,3,2}}				riki.CG_characterPlot	130480014	/Game/Spine/Hero/Girl013b_02/tryGirl_013b_02.tryGirl_013b_02		cardskin.skin13302	2	5100	322	
10	10956			{{3,7,18,2,3}}				riki.CG_characterPlot	130430023	/Game/Spine/Hero/Girl018a_03/tryGirl_018a_03.tryGirl_018a_03		cardskin.skin18203	2	5102	323	
10	10957			{{3,7,21,1,3}}				riki.CG_characterPlot	130420023	/Game/Spine/Hero/Girl021_03/tryGirl_021_03.tryGirl_021_03		cardskin.skin21103	2	5103	324	
10	10958	{202511271000}	{202511271000}	{{3,7,6,3,2}}				riki.CG_characterPlot	130490014	/Game/Spine/Hero/Girl006b_02/tryGirl_006b_02.tryGirl_006b_02		cardskin.skin06302	2	5104	325	
10	10959			{{3,7,15,3,3}}				riki.CG_characterPlot	130440024	/Game/Spine/Hero/Girl015b_03/tryGirl_015b_03.tryGirl_015b_03		cardskin.skin15303	2	5106	326	
10	10960			{{3,7,23,1,2}}				riki.CG_characterPlot	130500014	/Game/Spine/Hero/Girl023_02/tryGirl_023_02.tryGirl_023_02		cardskin.skin23102	2	5107	327	
10	10961			{{3,7,8,4,3}}				riki.CG_characterPlot	130470023	/Game/Spine/Hero/Girl008c_03/tryGirl_008c_03.tryGirl_008c_03		cardskin.skin08403	2	5109	328	
10	10962			{{3,7,12,3,2}}				riki.CG_characterPlot	130700014	/Game/Spine/Hero/Girl012b_02/tryGirl_012b_02.tryGirl_012b_02		cardskin.skin12302	2	5111	329	
10	10963			{{3,7,20,2,2}}				riki.CG_characterPlot	130600014	/Game/Spine/Hero/Girl020a_02/tryGirl_020a_02.tryGirl_020a_02		cardskin.skin20202	2	5112	330	
10	10964			{{3,7,1,3,2}}				riki.CG_characterPlot	130510017	/Game/Spine/Hero/Girl001b_02/tryGirl_001b_02.tryGirl_001b_02		cardskin.skin01302	2	5113	331	
10	10965			{{3,7,5,4,2}}				riki.CG_characterPlot	130520014	/Game/Spine/Hero/Girl005c_02/tryGirl_005c_02.tryGirl_005c_02		cardskin.skin05402	2	5114	332	
10	10966			{{3,7,13,3,3}}				riki.CG_characterPlot	130480024	/Game/Spine/Hero/Girl013b_03/tryGirl_013b_03.tryGirl_013b_03		cardskin.skin13303	2	5115	333	
10	10967			{{3,7,23,1,3}}				riki.CG_characterPlot	130500023	/Game/Spine/Hero/Girl023_03/tryGirl_023_03.tryGirl_023_03		cardskin.skin23103	2	5116	334	
10	10344			{{3,7,24,1,2}}				riki.CG_characterPlot	130540014	/Game/Spine/Hero/Girl024_02/tryGirl_024_02.tryGirl_024_02		cardskin.skin24102	2	5119	335	
10	10345			{{3,7,4,4,2}}				riki.CG_characterPlot	130530014	/Game/Spine/Hero/Girl004c_02/tryGirl_004c_02.tryGirl_004c_02		cardskin.skin04402	2	5120	336	
10	10346			{{3,7,6,3,3}}				riki.CG_characterPlot	130490023	/Game/Spine/Hero/Girl006b_03/tryGirl_006b_03.tryGirl_006b_03		cardskin.skin06303	2	5121	337	
11	11001							riki.Tutorialguide1	92							
11	11002							riki.Tutorialguide2	93							
11	11003							riki.Tutorialguide3	94							
11	11004							riki.Tutorialguide4	95							
11	11005							riki.Tutorialguide5	96							
11	11006							riki.Tutorialguide6	97							
11	11007							ui.TxtMonsterIntroTitle13	183							
12	12001			{{2,51051}}				riki.termtype1	70002	2100279	2100279					
12	12002			{{2,50151}}				riki.termtype1	70010	2100279	2100279					
12	12003			{{2,50151}}				riki.termtype1	70011	2100279	2100279					
12	12004							riki.termtype1	70012	2100279	2100279					
12	12005			{{2,50101}}				riki.termtype1	70013	2100279	2100279					
12	12006							riki.termtype1	70014	2100279	2100279					
12	12007			{{2,50151}}				riki.termtype1	70015	2100279	2100279					
12	12008			{{2,50151}}				riki.termtype1	70016	2100279	2100279					
12	12009			{{2,50151}}				riki.termtype1	70017	2100279	2100279					
12	12010			{{2,50152}}				riki.termtype1	70018	2100279	2100279					
12	12011			{{2,50153}}				riki.termtype1	70019	2100279	2100279					
12	12012			{{2,50153}}				riki.termtype1	70020	2100279	2100279					
12	12013			{{2,50101}}				riki.termtype1	70021	2100279	2100279					
12	12014			{{2,50251}}				riki.termtype1	70022	2100279	2100279					
12	12015			{{2,50252}}				riki.termtype1	70023	2100279	2100279					
12	12016			{{2,50252}}				riki.termtype1	70024	2100279	2100279					
12	12017			{{2,50256}}				riki.termtype1	70025	2100279	2100279					
12	12018			{{2,50352}}				riki.termtype1	70026	2100279	2100279					
12	12019			{{2,50457}}				riki.termtype1	70027	2100279	2100279					
12	12020			{{2,50458}}				riki.termtype1	70028	2100279	2100279					
12	12021			{{2,50458}}				riki.termtype1	70029	2100279	2100279					
12	12022			{{2,50552}}				riki.termtype1	70030	2100279	2100279					
12	12023			{{2,50553}}				riki.termtype1	70031	2100279	2100279					
12	12024			{{2,51051}}				riki.termtype1	70032	2100279	2100279					
12	12025			{{2,51054}}				riki.termtype1	70034	2100279	2100279					
12	12026			{{2,51151}}				riki.termtype1	70035	2100279	2100279					
12	12027			{{2,51153}}				riki.termtype1	70036	2100279	2100279					
12	12028			{{2,51154}}				riki.termtype1	70037	2100279	2100279					
12	12029			{{2,51154}}				riki.termtype1	70038	2100279	2100279					
12	12030			{{2,51154}}				riki.termtype1	70039	2100279	2100279					
12	12031			{{2,51157}}				riki.termtype1	70040	2100279	2100279					
12	12033			{{2,51251}}				riki.termtype2	70041	2100279	2100279					
12	12034			{{2,51252}}				riki.termtype2	70043	2100279	2100279					
12	12035			{{2,51252}}				riki.termtype2	70044	2100279	2100279					
12	12036			{{2,51252}}				riki.termtype2	70045	2100279	2100279					
12	12037			{{2,51253}}				riki.termtype2	70046	2100279	2100279					
12	12038			{{2,51254}}				riki.termtype2	70047	2100279	2100279					
12	12039			{{2,51257}}				riki.termtype2	70048	2100279	2100279					
12	12040			{{2,51251}}				riki.termtype2	70049	2100279	2100279					
12	12041			{{2,51251}}				riki.termtype2	70050	2100279	2100279					
12	12042			{{2,51251}}				riki.termtype2	70051	2100279	2100279					
12	12043							riki.termtype3	70001	2100279	2100279					
12	12044							riki.termtype3	70003	2100279	2100279					
12	12045							riki.termtype3	70004	2100279	2100279					
12	12046							riki.termtype3	70005	2100279	2100279					
12	12047			{{2,51382}}				riki.termtype3	70055	2100279	2100279					
12	12048			{{2,51387}}				riki.termtype3	70056	2100279	2100279					
12	12056			{{2,8232}}				riki.termtype3	70057	2100279	2100279					
12	12049							riki.termtype4	70006	2100279	2100279					
12	12050							riki.termtype4	70007	2100279	2100279					
12	12051							riki.termtype4	70008	2100279	2100279					
12	12052							riki.termtype4	70009	2100279	2100279					
12	12053			{{2,50953}}				riki.termtype4	70052	2100279	2100279					
12	12054			{{2,50958}}				riki.termtype4	70053	2100279	2100279					
12	12055			{{2,50958}}				riki.termtype4	70054	2100279	2100279					
12	12057			{{2,51451}}				riki.termtype5	70058	2100279	2100279					
12	12058			{{2,51451}}				riki.termtype5	70059	2100279	2100279					
12	12059			{{2,51452}}				riki.termtype5	70060	2100279	2100279					
12	12060			{{2,51453}}				riki.termtype5	70061	2100279	2100279					
12	12061			{{2,51583}}				riki.termtype6	70062	2100279	2100279					
12	12062			{{2,51511}}				riki.termtype6	70063	2100279	2100279					
12	12063			{{2,51545}}				riki.termtype6	70064	2100279	2100279					
12	12064			{{2,11611}}				riki.termtype3	70065	2100279	2100279					
12	12065			{{2,11615}}				riki.termtype3	70066	2100279	2100279					
12	12066			{{2,10121}}				riki.termtype0	70010	2100279	2100279					
12	12067			{{2,10121}}				riki.termtype0	70011	2100279	2100279					
12	12068			{{2,10121}}				riki.termtype0	70058	2100279	2100279					
12	12069			{{2,10121}}				riki.termtype0	70006	2100279	2100279					
12	12070			{{2,10121}}				riki.termtype0	70067	2100279	2100279					
12	12071							riki.termtype7	70068	2100279	2100279					
12	12072			{{2,51771}}				riki.termtype7	70069	2100279	2100279					
12	12073			{{2,51771}}				riki.termtype7	70070	2100279	2100279					
12	12074			{{2,51776}}				riki.termtype7	70071	2100279	2100279					
12	12075			{{2,16102}}				riki.termtype8	70072	2100279	2100279					
13	13002			{4,99,2,1}	130040005	1599002		riki.anniversary1	riki.festival01	riki.mail002		riki.role001				
13	13003			{4,99,3,1}	130130005	1599003		riki.anniversary1	riki.festival01	riki.mail003		riki.role002				
13	13004			{4,99,4,1}	130140005	1599004		riki.anniversary1	riki.festival01	riki.mail004		riki.role003				
13	13005			{4,99,5,1}	130190005	1599005		riki.anniversary1	riki.festival01	riki.mail005		riki.role004				
13	13006			{4,99,6,1}	130020005	1599006		riki.anniversary1	riki.festival01	riki.mail006		riki.role005				
13	13007			{4,99,7,1}	130110005	1599007		riki.anniversary1	riki.festival01	riki.mail007		riki.role006				
13	13008			{4,99,8,1}	130070005	1599008		riki.anniversary1	riki.festival01	riki.mail008		riki.role007				
13	13009			{4,99,9,1}	130160005	1599009		riki.anniversary1	riki.festival01	riki.mail009		riki.role008				
13	13010			{4,99,10,1}	130090005	1599010		riki.anniversary1	riki.festival01	riki.mail010		riki.role009				
13	13011			{4,99,11,1}	130060005	1599011		riki.anniversary1	riki.festival01	riki.mail011		riki.role010				
13	13012			{4,99,12,1}	130120005	1599012		riki.anniversary1	riki.festival01	riki.mail012		riki.role011				
13	13013			{4,99,13,1}	130170005	1599013		riki.anniversary1	riki.festival01	riki.mail013		riki.role012				
13	13014			{4,99,14,1}	130200005	1599014		riki.anniversary1	riki.festival01	riki.mail014		riki.role013				
13	13015			{4,99,15,1}	130240005	1599015		riki.anniversary1	riki.festival01	riki.mail015		riki.role014				
13	13016			{4,99,16,1}	130250005	1599016		riki.anniversary1	riki.festival01	riki.mail016		riki.role015				
13	13017			{4,99,17,1}	130260005	1599017		riki.anniversary1	riki.festival01	riki.mail017		riki.role016				
